id,label,source_id,source_kind,url_domain,summary_length,mission_count,keyword_score,title_text,summary_text
df5ea4d8965554cd0d4eb34330532b9aed23bec604dbccf58d6a9abd99300618,soft,github-kalshi-ai-bot,github-commits,github.com,1090,2,52.25,"ryanfrigo/kalshi-ai-trading-bot: refactor: route all models through OpenRouter, remove xAI direct dependency","Updated to current state-of-the-art models (April 2026): - Claude Sonnet 4.5, GPT-5.4, Gemini 3.1 Pro, DeepSeek V3.2, Grok 4.1 Fast - All routed through OpenRouter (single API key)  Changes: - src/config/settings.py: Remove xai_api_key, update EnsembleConfig models,   primary_model → claude-sonnet-4.5, fallback_model → deepseek-v3.2 - src/clients/model_router.py: All models via OpenRouter, add daily cost   tracking, remove xai provider paths - src/clients/xai_client.py: Strip xai_sdk, keep DailyUsageTracker +   TradingDecision dataclasses; XAIClient becomes OpenRouter shim - beast_mode_bot.py: Remove XAIClient init, check daily limits via   model_router, all models ensemble header updated - env.template: Remove XAI_API_KEY, keep KALSHI_API_KEY + OPENROUTER_API_KEY - cli.py: Health check now validates OPENROUTER_API_KEY not XAI_API_KEY - README.md: Update model names, architecture diagram, API key docs,   Quick Start, features, config reference - src/jobs/automated_performance_analyzer.py: Remove xai_sdk import,   use xai_client.get_completion (which delegates to OpenRouter)"
2bdc775790dd32a77577253ab1ffe40137bb5341845105d0997f0567427b89ca,soft,github-kalshi-ai-bot,github-commits,github.com,1321,4,56,"ryanfrigo/kalshi-ai-trading-bot: feat: modernize repo — OpenRouter ensemble, updated models, events API ingestion","- README: complete rewrite — leads with Multi-Model AI Ensemble via OpenRouter   Updated model table: Claude Sonnet 4, GPT-4.1, Gemini 2.5 Pro, DeepSeek R1, Grok 4.1   Simplified strategies: AI Ensemble (default) + Safe Compounder (conservative)   Added swap-any-model-with-one-config-line messaging throughout   Added troubleshooting entry for KXMVE-only /markets endpoint issue  - settings.py: update EnsembleConfig model roster   grok-3 → grok-4-1-fast-reasoning (xAI, forecaster)   claude-3.5-sonnet → claude-sonnet-4 (OpenRouter, lead_analyst)   gpt-4o → gpt-4.1 (OpenRouter, bull_researcher)   gemini-flash-1.5 → gemini-2.5-pro-preview (OpenRouter, bear_researcher)   deepseek-r1 unchanged (OpenRouter, risk_manager)  - beast_mode_bot.py: update docstring with current model names and CLI usage  - cli.py: rename default mode messaging from 'DISCIPLINED MODE' to 'AI ENSEMBLE MODE'   Updated help text and examples to reflect current strategy names   Made safe-compounder the recommended conservative path  - xai_client.py: add OpenRouter fallback client (claude-sonnet-4) for xAI failures  - ingest.py: events API ingestion already applied (real markets live under events,   not /markets which only returns KXMVE parlay tickers)  Tests: 28/29 pass — 1 pre-existing async mock failure in test_execute.py (unrelated)"
9154ec2a76d3cd22452171211e847033dab21e676105f46587e66485909a9b7e,soft,github-kalshi-ai-bot,github-commits,github.com,353,1,52.25,ryanfrigo/kalshi-ai-trading-bot: fix: stale is_exhausted flag prevents trading even at $0 cost,"The daily AI usage tracker persists is_exhausted=True to a pickle file. On restart, even with $0 spent and a $10 limit, the bot would sleep 6.6 hours waiting for a new day. The un-exhaust check only triggered when the daily_limit setting changed.  Fix: always un-exhaust when total_cost < daily_limit on tracker load. Also deleted the stale pickle file."
2d9b90ac5e96b7257228ede40b06906409ad357673b9fcd22ef4b867f092d780,negative,github-kalshi-ai-bot,github-commits,github.com,343,1,52.25,ryanfrigo/kalshi-ai-trading-bot: fix: cap market ingestion at 20 pages + sync initial load,"Market ingestion was paginating through 39+ pages (10K+ markets) taking 16+ minutes, which meant the trading cycle never had data to work with.  Changes: - Cap events API pagination at 20 pages (~5000 markets) - Run initial ingestion synchronously before starting trading cycles - Trading cycles now guaranteed to have market data on first run"
eb6a99f320f1ff155ccc32266fcfccd7952caf52c8de24fbbba5a70feeb3d88c,soft,github-kalshi-ai-bot,github-commits,github.com,282,2,66.25,ryanfrigo/kalshi-ai-trading-bot: feat: OpenRouter fallback when xAI credits exhausted + fix ingestion API,- XAI client now falls back to OpenRouter (Claude Sonnet 4) when xAI   credits are exhausted or API fails - Ingestion pipeline now uses events API (same fix as safe_compounder)   to find real markets instead of KXMVE parlays - Bot is now live trading with AI analysis via OpenRouter
45aef9820c290b8b5f169929683415203fff97a997e9bc0a20194fb269f70417,soft,github-kalshi-ai-bot,github-commits,github.com,266,1,66.25,ryanfrigo/kalshi-ai-trading-bot: fix: INSERT OR REPLACE for positions with closed predecessors,"Positions table has UNIQUE(market_id, side). When the bot wants to re-enter a market where a closed position exists, the check only looks for status='open', misses the closed row, and the INSERT fails.  Using INSERT OR REPLACE so new positions overwrite closed ones."
6a5fd48b488992c7562f0e50607394c55ff25b34bb4e9fa11c412073251e8788,soft,github-kalshi-ai-bot,github-commits,github.com,266,1,52.25,"ryanfrigo/kalshi-ai-trading-bot: remove quick flip strategy — 0% win rate, -$208 across 12 trades","Removed quick_flip_scalping from unified trading system entirely. Reallocated capital: 30% market making, 70% directional (AI ensemble). Quick flip was buying illiquid penny contracts with no real edge. All trading now goes through the 5-model AI consensus pipeline."
91d61a3184b4337fd7d5f56af0585d2636fe79d5afc6defab74d6543a4aa58ec,soft,rss-crewai-blog,rss,blog.crewai.com,147,3,53.75,How Enterprise AI SaaS Closes Adoption Gaps with Multi-Agent Crews,"Enterprise AI SaaS automates customer enablement with a 5-agent workflow to close adoption gaps, reduce churn, and scale training across industries"
a7acadcb64e982e0e53f00acd18516024de6cb6ed5466d0f4931b02d8fec2f28,negative,github-kalshi-ai-bot,github-commits,github.com,205,1,56,ryanfrigo/kalshi-ai-trading-bot: fix: add missing client_order_id to safe_compounder place_order call (#48),"The place_order() method requires client_order_id as a positional argument, but safe_compounder was the only strategy not passing it. Added uuid import and generate a unique client_order_id for each order."
d42c341a97378108a7b4a5f3fc871895ccb5f2c6fd74827184ef100faf7d3f2c,negative,github-kalshi-ai-bot,github-commits,github.com,230,1,57.5,"ryanfrigo/kalshi-ai-trading-bot: perf: reduce orderbook check time (200 cap, 200ms rate limit)",- Cap orderbook checks from 500 to 200 candidates - Reduce client rate limit from 500ms to 200ms (5 req/s) - Remove redundant 0.12s sleep in orderbook loop - Add progress logging every 50 checks - Total scan time: ~40s (was ~310s)
b4dd9ed5cc8527d89549c86d196a1510e9dc0d8a82d41205f4354aff7ebfeaeb,soft,github-kalshi-ai-bot,github-commits,github.com,471,1,75.25,ryanfrigo/kalshi-ai-trading-bot: fix: fetch markets via events API (KXMVE migration fix) + cap orderbook checks,"- /markets now only returns MVE parlay tickers (KXMVE*), blocking ALL markets - New: fetch via /events with nested_markets to get real individual markets - Falls back to /markets if events API fails - Cap orderbook checks to top 500 candidates (sorted by edge potential) - Fixes bot finding 0 candidates despite 35K+ markets existing  Root cause: Kalshi migrated all market tickers to KXMVE* prefix, which matched the KXMV skip prefix. Real markets now live under events."
fad3e8c37085ee2b27cf6210ae38441c8fbcf5f871d15393a4cb1ee736267df1,soft,github-kalshi-ai-bot,github-commits,github.com,360,1,52.25,ryanfrigo/kalshi-ai-trading-bot: feat: loosen edge/confidence thresholds for more trading opportunities,"- EdgeFilter: MIN_EDGE 8%→4%, confidence floor 50%→35% - SafeCompounder: MIN_EDGE /bin/zsh.05→/bin/zsh.03 - CLI override: min_confidence 0.65→0.45 - Settings default: min_confidence 0.60→0.45 - Tiered confidence edges: high 3%, medium 5%, low 8%  Bot was dormant (0 trades since March 11) due to overly strict thresholds filtering out all 10K+ scanned markets."
